GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,ESTAB,ESTAB_S,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENLGL,BENVOL,EMPSMCD,EMPSMCD_S,EMPQ1CW,EMPQ2CW,EMPQ3CW,EMPQ4CW,EMPSMOD,EMPSMOD_S,EMPQ1OC,EMPQ2OC,EMPQ3OC,EMPQ4OC,PAYANOC,PAYANOC_S,HOURS,HOURS_S,PAYANCW,PAYANCW_S,PAYQTR1,PAYQTR1_S,CSTCMT,CSTMPRT,CSTMPRT_S,CSTSCNT,CSTSCNT_S,CSTEFT,CSTEFT_S,CSTFUGT,CSTFUNG,CSTFUON,CSTFUOF,CSTFUOT,CSTELEC,CSTELEC_S,RCPTOT,RCPTOT_S,RCPCWRK,RCPCWRK_S,RCPCGDL,FEDDL,SLDL,PRIDL,RCPOTH,RCPOTH_S,RCPCCNDL,RCPNCW,RCPNCW_S,VALADD,VALADD_S,INVMATB,INVMATB_S,INVMATE,INVMATE_S,ESTCIN,ESTCIN_S,RCPCIN,RCPCIN_S,ESTCNO,ESTCNO_S,RCPCNO,RCPCNO_S,ESTCNR,ESTCNR_S,RCPCNR,RCPCNR_S,ASTBGN,CEXTOT,CEXTOT_S,ASRET,ASTEND,ASTEND_S,DPRTOT,RPTOT,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
0400000US30,30,Montana,,238170,Siding contractors,,2012,41,20.6,145,13.9,3902,11.9,787,13.0,564,223,103,16.6,108,93,105,107,42,12.8,45,39,39,43,1019,13.4,178,16.0,2884,14.3,860,13.0,6386,4445,12.9,1468,35.3,473,15.8,,,388,,,,,14883,14.1,14883,14.1,617,,,14265,0,,7353,13415,12.6,8497,14.4,536,5.2,503,1.0,7,17.5,,,33,25.4,,,1,0.0,,,,,,,,,778,,,,,,863,12.9,,29,6,,,,,183,,,
0400000US30,30,Montana,,238190,"Other foundation, structure, and building exterior contractors",,2012,27,38.1,528,3.8,25870,3.6,9413,2.3,3276,6138,499,3.5,445,530,479,541,29,19.7,32,32,31,23,1717,13.9,686,4.6,24153,3.4,6763,4.3,18892,6233,18.9,,,,,2966,,1602,1364,,,,105441,3.0,105441,3.0,620,0,620,104821,0,,13836,,,86549,2.6,,,,,2,21.7,5366,31.1,23,44.7,99352,2.6,2,65.0,723,65.0,25072,1761,15.7,,,,3263,,,,,,4212,7.4,6,,,0,90,,5,278,176,,1418
0400000US30,30,Montana,,238210,Electrical contractors and other wiring installation contractors,,2012,375,14.4,2395,4.0,111533,2.6,36715,2.6,16435,20280,1799,4.3,1729,1802,1879,1785,597,5.8,553,627,608,599,28010,3.4,3326,3.9,83523,2.9,25642,2.9,159088,129432,4.2,20646,6.0,9010,6.6,7486,290,7157,329,105,1128,9.7,390351,3.5,384462,3.5,89840,37379,52462,294621,5889,11.0,192090,363815,3.6,231263,3.4,6729,7.5,7936,10.8,206,18.5,293831,3.8,168,22.7,90631,8.7,0,,0,,73533,7182,9.9,3647,77068,6.5,15674,6317,4799,5.8,1518,5.9,28045,3.7,465,271,218,210,1594,3639,464,1181,1552,2022,16429
0400000US30,30,Montana,,238220,"Plumbing, heating, and air-conditioning contractors",,2012,555,12.0,2800,4.8,102018,3.0,31688,2.6,17242,14445,2133,5.4,1968,2115,2237,2213,667,6.3,637,665,700,666,23930,3.0,3827,4.5,78088,3.5,23366,2.6,195725,155785,4.4,30280,2.6,9659,6.9,8018,421,7626,391,346,875,7.6,428069,3.6,424802,3.6,90135,24006,66130,334667,3267,20.9,201054,394522,3.8,232344,3.4,9466,4.9,10406,5.1,282,16.0,298063,2.9,273,18.0,126739,10.0,0,,0,,72750,10356,10.3,6041,77065,6.5,14329,41230,29978,43.6,11252,47.7,37705,7.0,213,638,113,527,1953,1986,949,4053,1347,1985,23940
0400000US30,30,Montana,,238290,Other building equipment contractors,,2012,23,13.8,177,5.5,10088,2.6,4223,2.0,1162,3061,100,6.4,110,95,101,97,77,4.4,72,75,75,84,2810,2.8,181,3.6,7278,2.6,2654,1.0,11203,10390,1.8,,,,,586,,586,0,0,84,30.2,37574,4.4,37574,4.4,,,,,0,,,,,26371,5.4,680,24.2,674,24.6,12,27.0,,,10,0.0,,,1,0.0,,,3035,208,76.3,,,,500,553,321,24.3,232,1.1,4695,5.7,0,37,,,173,41,32,79,55,392,3879
0400000US30,30,Montana,,238310,Drywall and insulation contractors,,2012,216,22.6,686,11.0,19777,7.7,4854,7.3,3742,1112,607,12.2,628,594,650,556,79,13.8,83,81,77,75,3241,7.4,1146,11.8,16536,8.8,5154,8.7,45292,37915,15.1,4348,25.8,3030,18.0,2595,,2367,229,,227,18.2,94650,13.3,92640,13.6,5118,1851,3267,87522,2011,4.8,42371,88292,13.7,49358,12.2,5358,65.0,8968,43.3,53,39.4,58800,18.4,161,27.4,,,2,73.1,,,27360,818,48.7,407,27772,26.7,9729,1092,848,11.1,243,4.6,5440,20.1,76,405,,0,472,594,,249,523,379,2675
0400000US30,30,Montana,,238320,Painting and wall covering contractors,,2012,242,20.1,833,13.5,19787,12.9,4475,12.5,3223,1251,647,14.4,508,756,753,572,186,27.5,138,183,243,180,3839,20.8,1086,15.1,15949,14.6,2803,10.8,20709,14808,19.0,,,,,2020,,1735,284,,211,21.9,63671,15.7,,,,,2551,58630,,,36112,58720,15.7,42961,17.1,415,22.0,545,22.3,27,55.8,,,215,21.5,52380,18.2,0,,0,,13670,433,26.1,94,14009,16.0,2828,1373,1072,31.8,302,52.7,6313,21.4,340,10,24,22,382,493,227,473,385,786,3171
0400000US30,30,Montana,,238330,Flooring contractors,,2012,86,28.7,205,18.2,5254,13.8,1061,16.7,692,370,158,20.4,150,158,177,149,47,33.7,41,50,52,46,1206,19.3,241,19.4,4049,15.3,1181,13.5,10891,8631,27.5,1344,40.9,916,25.6,791,,662,129,,99,40.6,,,20669,21.6,2757,,,17912,,,8494,19325,20.8,,,591,37.3,528,31.0,39,37.0,13428,30.8,47,42.6,7242,23.4,0,,0,,3896,442,42.7,,,,2583,489,442,37.3,46,45.4,1235,25.3,,,,,207,,,,,,
0400000US30,30,Montana,,238340,Tile and terrazzo contractors,,2012,39,24.2,129,19.7,3122,10.5,548,12.2,371,177,81,13.7,79,80,74,91,48,35.7,46,49,49,49,950,21.4,129,11.8,2172,10.7,678,11.8,4613,,,856,40.8,,,,,,0,,,,11654,16.2,11654,16.2,,,,,0,,6961,10797,15.7,7041,13.0,169,2.7,313,16.2,19,31.5,7854,15.7,20,36.3,3799,37.8,0,,0,,6029,535,45.1,57,6507,28.8,302,221,215,12.2,6,61.3,1941,33.1,0,,1,,86,92,,96,,,1481
0400000US30,30,Montana,,238350,Finish carpentry contractors,,2012,135,19.5,357,12.3,9508,10.4,1933,11.9,1451,482,304,13.1,312,301,299,305,53,15.5,53,54,55,52,1299,12.8,534,14.7,8209,11.1,2208,10.7,27594,19090,12.5,7096,17.0,1407,16.1,1185,,1156,30,,148,14.0,49684,11.9,49603,11.9,1945,,,47658,81,24.7,14453,42507,11.8,22090,12.5,1725,1.4,1584,2.1,13,25.0,10647,16.8,121,21.4,38956,14.4,0,,0,,18207,243,28.4,324,18125,22.7,3133,620,497,24.7,123,10.0,3655,20.2,316,84,39,5,355,237,95,267,184,414,1658
0400000US30,30,Montana,,238390,Other building finishing contractors,,2012,14,12.2,47,21.8,,,266,20.9,,,32,27.5,28,29,39,31,16,10.1,18,16,14,14,,,1516,1.0,1103,21.1,297,14.4,,,,,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,,3,50.1,,,11,0.0,,,0,,0,,2499,0,,0,2499,8.8,910,,,,,,,,0,,,,,,,,,,
0400000US30,30,Montana,,238910,Site preparation contractors,,2012,290,14.1,2435,5.8,116107,2.5,31001,2.1,17486,13515,1996,6.6,1665,2185,2236,1898,439,6.9,428,453,458,419,22972,3.3,3628,4.5,93135,2.9,20634,2.2,236659,132815,3.1,54236,2.6,49609,3.5,44553,469,23064,21489,3135,1452,5.7,569372,2.7,560737,2.5,151264,40185,111079,409473,8635,26.6,78535,506501,2.6,332713,2.7,8568,4.3,10250,4.7,50,14.4,286089,1.9,240,16.7,274648,4.7,0,,0,,301564,21709,11.1,5862,317411,4.7,48199,28734,3528,11.0,25206,2.2,59223,3.7,1164,1434,699,565,1563,12609,584,907,1884,7889,29924
0400000US30,30,Montana,,238990,All other specialty trade contractors,,2012,209,17.6,1025,11.4,29747,9.1,6386,9.0,4226,2160,788,12.7,558,935,965,694,237,13.6,233,258,244,213,7274,11.9,1288,13.0,22473,10.3,5049,11.3,56347,41438,11.1,8462,4.3,6446,10.1,5496,216,5085,411,240,494,21.2,132633,9.4,125322,9.8,17508,3737,13771,107815,7311,10.5,36869,116860,10.4,76286,10.0,4148,19.7,4202,15.5,76,23.4,63608,10.7,132,24.2,61715,16.7,0,,0,,55377,12299,5.2,1514,66162,7.2,10139,2206,1611,10.0,595,19.7,13961,8.9,544,184,55,59,784,2631,124,785,1162,949,6684
0400000US31,31,Nebraska,,236115,New single-family housing construction (except for-sale builders),,2012,313,15.1,981,9.8,28297,8.7,4597,9.2,3325,1272,770,11.2,706,836,774,764,211,13.2,206,236,198,205,7710,12.6,1364,11.9,20587,10.0,6734,8.4,225146,115091,16.8,106385,16.1,3671,15.2,2118,914,1940,177,64,575,15.7,,,292184,14.3,9328,0,9328,282856,,,6448,185800,14.6,,,1552,37.7,1042,23.1,33,22.9,40471,22.4,277,16.8,251096,16.3,2,77.1,618,77.1,36343,2553,30.9,735,38160,11.8,7248,1080,688,28.9,391,16.9,12164,12.9,100,,108,,855,835,277,646,1132,1878,6003
0400000US31,31,Nebraska,,236116,New multifamily housing construction (except for-sale builders),,2012,8,17.9,104,4.7,6622,3.7,933,8.1,625,308,69,2.4,68,75,67,65,36,9.2,35,35,35,38,2866,6.3,131,3.0,3756,1.6,1446,4.0,55495,21014,3.4,34073,1.1,408,12.5,261,,210,51,,,,99018,2.2,99018,2.2,,,,,0,,,64946,2.7,43524,2.3,,,,,4,33.5,,,4,0.0,,,0,,0,,,,,256,2627,6.9,219,463,,,,,2066,11.4,,31,35,,,,,,160,40,
0400000US31,31,Nebraska,,236117,New housing for-sale builders,,2012,110,24.4,436,16.0,17986,10.1,2340,9.0,1502,838,209,17.1,192,221,214,209,227,19.6,213,234,239,224,10607,8.6,450,15.1,7380,20.1,4615,8.6,366548,191184,24.1,173254,26.8,2109,17.9,1050,296,980,69,0,764,18.9,455333,21.7,452074,21.8,0,0,0,452074,3259,10.5,0,278820,19.4,88785,11.2,53130,21.4,43527,25.8,28,36.2,141433,14.7,83,30.2,310641,31.0,0,,0,,,,,1292,30460,16.9,7438,890,854,17.2,36,56.2,12618,15.2,0,563,,,439,,518,1476,1710,1409,5940
0400000US31,31,Nebraska,,236118,Residential remodelers,,2012,548,13.7,1384,9.3,40161,5.9,7121,6.2,4917,2204,1051,11.7,963,1161,1051,1028,333,8.2,293,379,352,307,13702,5.8,1895,12.0,26459,8.0,8627,6.2,133196,80657,11.4,46154,14.1,6385,21.8,5007,232,4579,429,90,1056,14.6,259066,9.0,257771,9.0,1393,141,1251,256378,1295,40.2,14595,211617,9.3,125869,10.9,2576,30.9,9244,64.1,106,32.6,,,442,15.2,200096,10.7,1,21.8,,,83087,2046,18.3,451,84683,27.7,13054,3469,2877,15.9,591,14.3,20341,11.2,436,275,340,584,1334,2038,740,1712,1213,1987,9682
0400000US31,31,Nebraska,,236210,Industrial building construction,,2012,16,20.2,808,1.7,43228,1.0,8406,0.6,4558,3848,622,0.6,600,625,643,621,185,5.5,188,182,192,180,12315,2.5,1290,0.2,30913,0.5,7799,1.7,76619,51339,0.9,24435,2.7,846,7.8,711,,332,379,,,,,,162973,1.1,,,,,,,,138538,0.8,,,,,,,3,0.0,,,12,26.8,,,1,0.0,,,23762,1012,0.0,2595,22179,7.4,2064,1067,,,,,8564,2.4,,,,,,,,,230,4157,
0400000US31,31,Nebraska,,236220,Commercial and institutional building construction,,2012,321,15.1,3941,3.8,195705,2.5,35580,2.7,18833,16748,2613,5.0,2417,2669,2739,2627,1328,3.1,1261,1338,1311,1400,88190,1.7,5317,3.9,107515,3.7,44690,2.3,1226435,380748,2.6,831858,1.6,13828,8.3,9617,383,7664,1953,1800,2029,7.1,1735871,1.8,1719205,1.8,418359,49550,368810,1300846,16666,10.3,49010,887347,2.4,509437,2.6,7096,5.7,4444,9.8,60,12.1,,,255,18.7,1282766,2.0,6,56.0,,,179828,13445,11.6,4971,188301,4.7,16828,23014,5201,5.4,17813,3.2,98819,3.3,3016,701,437,554,2415,6899,1211,3332,9244,3355,67655
0400000US31,31,Nebraska,,237110,Water and sewer line and related structures construction,,2012,130,16.8,1888,4.6,100983,2.7,19403,3.4,9414,9989,1338,4.9,1240,1412,1428,1271,550,8.0,537,555,552,554,33258,2.9,2880,4.6,67726,3.3,23064,2.4,394026,279417,3.1,96550,1.5,18060,2.8,13941,2635,9258,4683,609,875,15.8,626905,2.3,621320,2.3,353367,39240,314127,267952,5585,0.2,59368,524770,2.6,232878,2.5,7830,3.3,8176,4.2,51,10.6,,,78,27.0,336392,3.5,1,0.0,,,201010,17373,8.1,9460,208923,3.3,23450,11711,2625,3.9,9086,1.1,42868,5.6,,1306,,,941,5742,,,1649,2444,28526
0400000US31,31,Nebraska,,237120,Oil and gas pipeline and related structures construction,,2012,7,33.0,73,68.6,3145,63.0,563,53.1,,,,,,57,,,,,,,,,,,130,70.1,,,775,42.3,,,,,,676,68.5,668,,,,0,,,12294,68.5,,,0,0,0,,,,1053,11763,69.0,,,0,,,,0,,0,,6,38.4,,,1,0.0,,,,,,,,,,,,,,,,,0,,,,38,691,8,,,,
0400000US31,31,Nebraska,,237130,Power and communication line and related structures construction,,2012,38,27.0,707,7.9,29274,7.4,7602,6.3,4521,3081,637,8.0,611,666,658,613,71,12.5,69,72,70,70,4044,7.9,1218,7.0,25230,7.8,5952,7.5,59021,36339,4.1,17654,17.9,5029,10.1,3774,559,3612,161,,,,,,127969,7.6,,8001,,,,,63887,110316,6.7,,,2151,19.4,2962,20.4,7,17.0,,,30,33.9,76072,8.9,1,0.0,,,51537,9309,15.8,5607,55238,6.9,11677,,405,12.0,,,13433,11.0,,1717,34,9,,3301,,,,1802,
0400000US31,31,Nebraska,,237210,Land subdivision,,2012,6,0.0,55,0.0,1142,0.0,117,0.0,,,,,,37,,,,,,,,,,,63,0.0,,,241,0.0,,,,,,20,0.0,10,0,10,0,0,10,0.0,,,,,0,0,0,,,,0,3753,0.0,,,0,,0,,0,,0,,6,0.0,,,0,,0,,,0,,,,,,,,,0,,,,0,0,0,0,11,0,0,0,0,0,
0400000US31,31,Nebraska,,237310,"Highway, street, and bridge construction",,2012,67,14.1,1895,3.6,95574,2.0,21348,3.6,11937,9411,1625,3.8,1207,2003,1993,1298,270,4.2,257,269,273,279,25367,1.8,3557,3.2,70207,2.3,14376,2.0,382816,230131,2.5,126508,1.7,26177,1.4,21227,452,11034,10193,3641,857,5.7,635491,1.9,585998,2.0,481965,38278,443687,104033,49492,0.2,89631,459490,2.2,252674,1.9,10729,0.1,11201,0.0,12,0.0,306283,0.0,55,17.3,279715,4.2,0,,0,,332615,25723,3.2,16391,341946,2.2,46460,12612,1724,11.3,10887,1.0,58550,2.6,,,,,727,7594,,,1684,4491,42837
0400000US31,31,Nebraska,,237990,Other heavy and civil engineering construction,,2012,22,29.7,153,20.9,6384,16.1,1099,11.2,841,258,111,21.0,102,115,118,110,42,31.3,44,46,38,39,1773,16.7,225,21.7,4612,19.4,1403,16.4,32911,19940,41.6,11212,6.3,1759,34.9,1568,,,,,,,,,48776,21.9,,0,,,,,633,37564,27.4,,,900,47.6,,,13,42.7,,,9,35.9,,,0,,0,,,,,,,,3272,567,395,33.0,172,28.0,4047,28.1,,17,34,17,,1089,15,,,,
0400000US31,31,Nebraska,,238110,Poured concrete foundation and structure contractors,,2012,224,16.3,2013,7.0,73646,4.7,12994,4.3,8695,4299,1748,7.1,1551,1762,1846,1835,264,9.0,221,277,283,276,12642,5.7,3136,6.8,61004,4.9,13711,4.7,154242,120155,6.7,25325,7.5,8762,9.1,7363,730,6461,902,203,466,16.2,,,300369,5.5,26579,6707,19872,273790,,,176406,275044,5.5,,,4434,33.6,4649,31.8,56,24.1,131033,6.0,168,20.2,169336,8.5,0,,0,,91761,10668,16.1,1840,100588,7.3,17353,4314,1939,8.0,2376,6.2,31972,9.9,181,455,59,143,1067,3115,488,582,1310,2544,22028
0400000US31,31,Nebraska,,238120,Structural steel and precast concrete contractors,,2012,45,32.2,913,5.7,34747,4.3,15227,3.0,6288,8939,881,5.8,690,922,1007,905,32,5.6,32,33,33,31,1576,6.0,1286,7.0,33171,4.4,6264,4.0,,23509,11.5,1056,14.1,,,1547,,1148,399,79,153,7.3,,,106759,5.1,43740,14197,29544,63019,,,89896,105703,5.1,80472,4.5,371,1.9,580,1.6,10,23.6,61043,6.3,35,40.8,45717,8.5,0,,0,,21783,1361,2.4,,,,4292,3342,382,4.2,2960,10.1,6751,2.1,,140,21,,368,807,,,519,1840,2874
0400000US31,31,Nebraska,,238130,Framing contractors,,2012,168,16.6,735,11.4,20557,11.2,3207,10.6,2352,855,667,11.4,645,667,675,681,68,28.6,55,72,72,72,2695,31.1,1182,12.1,17862,10.3,4671,11.7,38974,28667,19.5,8402,23.1,1905,14.6,1485,34,1250,235,40,346,22.5,73137,12.7,72955,12.7,,,,,182,68.6,28217,64553,12.8,34163,11.0,1146,37.7,1655,48.1,28,26.4,24662,25.2,139,19.3,48293,14.2,0,,0,,18270,1648,40.9,193,19726,23.8,5230,1429,963,55.5,466,21.3,5427,15.8,209,201,56,52,330,448,70,497,266,517,2781
0400000US31,31,Nebraska,,238140,Masonry contractors,,2012,172,22.5,920,10.6,27755,8.7,6363,6.4,3457,2906,794,10.5,763,793,840,782,125,27.5,133,130,132,106,5083,17.7,1333,9.1,22672,8.7,5751,7.8,35738,29866,9.2,3188,17.0,2683,18.8,2371,102,1957,414,57,152,22.9,,,81594,9.9,21002,4542,16460,60592,,,47994,78406,9.8,,,383,14.2,362,17.5,12,24.5,,,147,24.9,61653,12.3,13,96.1,,,26766,1699,7.8,267,28198,17.1,4589,1955,1085,18.0,870,3.3,5786,15.2,104,177,24,34,429,1019,73,218,338,620,2748
0400000US31,31,Nebraska,,238150,Glass and glazing contractors,,2012,19,39.7,282,8.4,11419,9.6,2188,12.2,1395,794,194,9.6,194,199,190,194,88,7.2,88,88,88,88,3909,4.9,351,9.6,7510,13.4,2758,10.0,22023,20895,8.1,343,0.0,785,17.6,651,,601,50,,92,28.0,,,39120,8.0,13427,4541,8886,25693,,,33309,38777,8.1,,,1750,6.2,1493,4.7,13,49.3,35664,5.4,6,65.9,3456,71.5,0,,0,,6704,1796,4.9,,,,1251,1459,689,0.0,770,18.1,1028,9.7,,16,32,,165,,,55,82,240,
0400000US31,31,Nebraska,,238160,Roofing contractors,,2012,104,21.5,1334,8.5,51040,6.7,10392,6.8,6859,3532,974,9.4,870,1099,1069,857,360,9.9,355,357,362,365,21001,7.1,1824,10.5,30039,8.4,9789,6.2,129188,106106,9.6,19576,17.9,3506,11.5,3072,113,2878,194,31,291,10.6,225245,9.6,224374,9.6,31206,5668,25538,193168,871,38.3,53867,204798,9.5,96058,9.9,5821,13.8,5330,12.4,46,16.2,127970,7.6,58,36.5,96404,19.9,0,,0,,36304,3062,9.7,796,38570,11.1,7385,5653,4961,25.1,692,13.7,28863,18.8,986,,,129,759,735,481,2357,780,2809,19638
0400000US31,31,Nebraska,,238170,Siding contractors,,2012,158,22.6,563,13.3,15362,11.8,2869,12.1,2349,521,371,15.5,325,395,377,388,192,15.7,174,196,186,211,6536,11.6,710,15.5,8826,15.7,3345,11.6,32051,24334,13.5,5707,22.5,2010,17.7,1723,,1542,181,,215,22.5,,,86092,23.1,339,,,85753,,,10750,80385,24.0,,,1746,19.4,1857,24.7,61,31.2,58540,32.6,97,31.2,27552,19.6,0,,0,,10777,1168,27.5,,,,2724,1112,1033,22.9,79,19.2,9204,20.8,,87,,,579,586,,2956,294,383,4175
0400000US31,31,Nebraska,,238190,"Other foundation, structure, and building exterior contractors",,2012,26,31.7,125,16.1,4349,10.2,979,10.7,580,399,99,18.1,100,102,97,95,27,11.3,27,27,27,26,935,5.6,180,17.9,3415,11.8,1022,7.1,,3790,25.0,,,,,360,,,,,121,63.0,,,15698,18.9,,,,,,,1482,,,,,,,654,72.2,6,44.1,4720,33.3,12,44.1,,,7,78.0,,,,,,,,,819,160,,,,,2439,15.5,,13,,,67,91,48,,83,96,1981
0400000US31,31,Nebraska,,238210,Electrical contractors and other wiring installation contractors,,2012,583,12.4,5382,3.2,242276,2.3,69054,1.5,27548,41506,4115,3.6,3933,4003,4091,4432,1267,4.8,1238,1202,1221,1408,62016,2.4,15085,34.9,180260,2.8,56092,2.2,381532,323143,3.7,42539,4.5,15850,6.2,14251,236,13587,664,109,1254,9.3,838426,3.0,832902,2.9,139088,38438,100650,693814,5524,40.7,517726,790362,3.0,456894,3.1,20607,9.6,20432,10.4,351,15.8,572910,3.5,218,21.0,248363,5.1,14,56.8,11629,47.0,116052,10718,10.6,10905,115865,4.8,25787,75574,8350,3.4,67224,0.4,52066,5.6,290,1775,2305,329,3999,4468,961,2724,3880,5213,26122
0400000US31,31,Nebraska,,238220,"Plumbing, heating, and air-conditioning contractors",,2012,911,10.8,6669,3.7,293852,2.5,72470,2.2,34003,38466,4743,4.1,4426,4848,4944,4757,1926,4.7,1944,1897,1913,1951,89248,3.1,9036,4.0,204604,2.9,65908,2.3,542691,411826,3.1,108886,2.8,21978,5.7,18473,823,17156,1317,416,2267,7.5,1087464,3.1,1072308,3.1,149037,18378,130659,923270,15156,14.0,480674,963421,3.3,544773,3.8,29302,6.0,29083,6.1,441,13.6,703839,3.6,460,16.9,365047,6.0,10,75.4,3421,48.0,186468,15017,11.0,5074,196411,4.8,27621,12379,9421,7.6,2958,6.6,80595,4.5,5672,1275,641,838,4501,5033,1382,7448,3148,8179,42477
0400000US31,31,Nebraska,,238290,Other building equipment contractors,,2012,64,27.7,516,9.6,29392,5.6,9626,5.2,2972,6654,395,11.9,387,400,396,395,122,5.3,120,123,122,123,8324,4.6,741,8.1,21068,6.8,7483,7.9,35376,31252,10.8,,,,,1595,45,1535,60,,178,24.2,104413,8.7,104114,8.7,2949,1072,1877,101166,299,0.0,47594,,,69037,8.5,2067,7.8,2219,7.6,14,13.0,48967,6.1,50,35.0,55147,15.5,0,,0,,24523,2286,12.8,1207,25602,8.1,4994,1886,1050,15.4,836,10.6,10055,9.8,669,51,34,388,443,579,146,514,572,927,5732
0400000US31,31,Nebraska,,238310,Drywall and insulation contractors,,2012,164,21.3,1563,7.3,58561,4.0,14662,3.5,7938,6724,1308,8.0,1241,1313,1426,1252,255,10.7,286,256,238,241,14152,5.8,2384,8.2,44410,4.7,13724,4.4,156902,106936,3.3,45421,12.2,4545,5.4,2614,,2190,424,,,,,,248728,4.9,29528,9409,20118,219200,,,207416,203307,3.8,,,1632,7.6,2851,4.4,63,35.5,,,99,26.8,153062,7.6,1,0.0,,,30286,1436,14.2,1043,30679,13.5,6177,3355,1739,11.5,1616,2.0,14791,7.0,630,70,386,88,723,764,288,712,1041,483,9607
0400000US31,31,Nebraska,,238320,Painting and wall covering contractors,,2012,220,17.8,1032,9.4,31811,7.7,5616,8.7,4138,1478,916,10.2,783,1048,953,881,116,9.2,117,120,114,113,5668,8.1,1534,10.1,26143,8.7,6357,7.4,,21371,11.1,4378,17.4,,,2360,359,2068,292,,228,17.5,,,94271,11.1,8786,1531,7255,85485,,,45142,89894,11.4,66090,11.7,679,39.5,727,37.4,66,33.9,35084,12.2,154,20.9,59187,16.1,0,,0,,17822,970,24.0,538,18254,8.4,4432,2355,2056,39.4,299,14.9,6603,14.0,120,120,89,93,579,407,118,255,430,596,3797
0400000US31,31,Nebraska,,238330,Flooring contractors,,2012,140,24.2,464,12.4,14923,8.3,2614,11.2,1749,865,312,16.9,287,356,315,290,152,12.3,145,143,159,160,6007,8.2,667,16.2,8916,12.0,3123,8.0,47523,33731,9.3,12092,10.0,1700,20.6,1445,,1430,15,,205,26.3,80861,8.9,77197,8.6,12285,1548,10737,64912,3664,42.3,49747,65105,8.9,33338,11.3,1865,19.0,1603,8.6,26,53.1,,,112,27.6,34393,18.0,2,0.0,,,12855,1227,33.8,405,13677,14.0,863,611,,,,,7544,18.3,1013,146,15,75,365,827,125,321,190,851,3614
0400000US31,31,Nebraska,,238340,Tile and terrazzo contractors,,2012,65,34.3,271,19.7,7662,12.7,1368,13.5,917,450,229,23.0,203,221,213,278,42,21.1,45,41,38,44,2379,12.8,453,21.0,5282,17.4,1643,11.4,9879,8056,16.6,1073,21.8,751,22.7,656,,,,0,,,25099,15.6,25043,15.6,2276,,,22767,56,58.1,18594,23971,15.6,15220,15.1,,,758,6.7,12,22.6,14116,18.8,53,42.0,10927,26.2,0,,0,,,,,,,,654,418,,,,,1180,11.6,,113,0,,141,,,,84,94,
0400000US31,31,Nebraska,,238350,Finish carpentry contractors,,2012,313,17.0,1036,10.1,33505,8.9,5421,8.9,3427,1994,678,13.1,644,722,698,648,358,10.8,347,382,357,345,13502,9.4,1204,15.2,20003,13.1,7736,6.9,71185,51222,9.8,15795,12.8,4168,21.1,2443,147,2399,44,88,1490,47.6,137168,9.7,133662,9.9,4269,1366,2903,129393,3506,8.4,30339,117867,10.0,65983,10.9,4431,3.7,4403,2.9,61,25.0,74009,8.7,242,20.7,57056,19.8,10,95.1,2598,95.1,22918,2217,28.4,274,24860,11.7,3517,2238,1941,21.3,297,44.4,10975,12.6,173,294,94,65,735,768,453,2061,433,1165,4736
0400000US31,31,Nebraska,,238390,Other building finishing contractors,,2012,32,28.1,428,8.4,16353,6.7,2866,8.2,1641,1225,247,11.5,227,240,247,273,181,5.9,177,173,178,197,8925,3.9,436,10.5,7428,10.7,3908,6.5,27676,22465,11.0,3963,3.1,1248,8.0,972,,908,63,,181,14.1,,,73866,6.4,7380,,,66486,,,36005,69903,6.7,,,1072,22.3,1116,22.7,17,27.3,,,15,51.3,,,0,,0,,10419,516,16.8,352,10582,6.4,1476,1699,1168,7.8,532,3.9,7594,3.1,,243,,,228,235,84,949,401,406,4854
0400000US31,31,Nebraska,,238910,Site preparation contractors,,2012,389,14.9,2265,6.0,92486,4.6,18002,5.5,11288,6714,1801,5.8,1642,1888,1885,1791,464,16.0,462,455,478,461,20904,11.4,3775,5.4,71582,4.7,17710,4.7,168080,89398,11.0,28329,7.0,50353,5.9,46310,309,22746,23564,2431,1303,14.3,400283,6.3,389210,6.5,83733,24278,59455,305476,11073,7.8,155181,360880,6.7,232203,6.2,4505,27.4,5728,28.7,83,25.8,130811,12.5,287,17.7,,,19,92.2,,,313222,34506,12.3,9667,338060,9.4,50404,14409,2540,11.0,11870,3.5,50315,7.5,747,,,393,1477,17250,805,800,2716,6131,19595
